SNO,Date,Time,ADC,Humidity_pct,Temp_C,Voltage_V,PHASE
319,10/9/2025,12:06:46:981777,145,38.96,19.45,2.64,
320,10/9/2025,12:06:52:422777,142,38.93,19.45,2.66,
321,10/9/2025,12:07:01:033791,146,39.06,19.46,2.65,
322,10/9/2025,12:07:07:172792,146,38.96,19.45,2.66,
323,10/9/2025,12:07:11:472792,140,38.8,19.45,2.66,
324,10/9/2025,12:07:15:979791,136,38.73,19.45,2.66,
325,10/9/2025,12:07:26:970782,145,38.79,19.45,2.65,
326,10/9/2025,12:07:44:380790,163,38.71,19.43,2.67,
327,10/9/2025,12:08:00:448786,177,38.66,19.43,2.66,
328,10/9/2025,12:08:12:890778,182,38.55,19.42,2.67,
329,10/9/2025,12:08:26:415794,188,38.59,19.39,2.66,
330,10/9/2025,12:08:32:574793,178,38.54,19.37,2.67,
331,10/9/2025,12:08:38:720793,170,38.46,19.36,2.66,
332,10/9/2025,12:08:44:252793,164,38.47,19.35,2.66,
333,10/9/2025,12:08:49:780793,158,38.43,19.34,2.65,
334,10/9/2025,12:08:55:315792,153,38.24,19.31,2.65,
335,10/9/2025,12:08:59:800794,147,38.24,19.3,2.67,
336,10/9/2025,12:09:10:267791,154,38.48,19.28,2.67,
337,10/9/2025,12:09:14:983792,148,38.44,19.28,2.67,
338,10/9/2025,12:09:22:355805,149,38.43,19.28,2.65,
339,10/9/2025,12:09:28:080793,146,38.37,19.28,2.66,
340,10/9/2025,12:09:37:502791,150,38.35,19.29,2.67,
341,10/9/2025,12:09:42:010793,145,38.22,19.29,2.66,
342,10/9/2025,12:09:48:764791,145,38.18,19.29,2.65,
343,10/9/2025,12:09:57:982792,149,38.23,19.28,2.66,
344,10/9/2025,12:10:11:087793,159,38.17,19.27,2.64,
345,10/9/2025,12:10:16:639791,154,38.13,19.27,2.66,
346,10/9/2025,12:10:22:347790,150,38.13,19.27,2.67,
347,10/9/2025,12:10:27:883793,146,38.05,19.28,2.67,DOOR CLOSE AC ON ENDS
348,10/9/2025,12:10:35:678794,147,37.93,19.26,2.66,DOOR OPEN AC OFF STARTS
349,10/9/2025,12:10:42:829793,146,37.92,19.24,2.66,
350,10/9/2025,12:10:48:568791,145,38.38,19.26,2.65,
351,10/9/2025,12:10:54:713792,146,39.61,19.3,2.68,
352,10/9/2025,12:11:02:700793,148,39.94,19.36,2.64,
353,10/9/2025,12:11:09:051802,147,39.42,19.42,2.65,
354,10/9/2025,12:11:14:374793,143,39.21,19.49,2.65,
355,10/9/2025,12:11:21:545791,144,39.32,19.56,2.66,
356,10/9/2025,12:11:27:886791,147,40.13,19.65,2.66,
357,10/9/2025,12:11:41:206792,164,44.66,19.79,2.66,
358,10/9/2025,12:11:46:542793,163,46.37,19.93,2.66,
359,10/9/2025,12:11:52:257792,166,48.03,20.07,2.65,
360,10/9/2025,12:11:57:187793,166,50.17,20.21,2.68,
361,10/9/2025,12:12:04:758791,173,51.35,20.35,2.67,
362,10/9/2025,12:12:11:941793,182,53.08,20.51,2.66,
363,10/9/2025,12:12:22:918790,201,56.92,20.69,2.66,
364,10/9/2025,12:12:31:168793,218,58.95,20.87,2.65,
365,10/9/2025,12:12:36:297793,215,59.09,21.03,2.67,
366,10/9/2025,12:12:44:694792,227,60.15,21.2,2.66,
367,10/9/2025,12:12:56:299790,251,61.64,21.37,2.67,
368,10/9/2025,12:13:08:655792,277,63.57,21.56,2.66,
369,10/9/2025,12:13:19:511792,294,64.1,21.75,2.66,
370,10/9/2025,12:13:24:018793,283,64.6,21.91,2.66,
371,10/9/2025,12:13:30:981791,285,65.03,22.05,2.67,
372,10/9/2025,12:13:39:828785,294,65.25,22.19,2.66,
373,10/9/2025,12:13:46:955792,297,66.07,22.32,2.67,
374,10/9/2025,12:13:53:712791,298,67.01,22.44,2.66,
375,10/9/2025,12:14:00:467794,300,67.49,22.56,2.65,
376,10/9/2025,12:14:10:119786,312,67.13,22.67,2.67,
377,10/9/2025,12:14:18:904792,322,66.95,22.77,2.66,
378,10/9/2025,12:14:25:055793,317,67.13,22.87,2.65,
379,10/9/2025,12:14:31:808793,316,67.69,22.97,2.66,
380,10/9/2025,12:14:40:203793,324,68.1,23.06,2.67,
381,10/9/2025,12:14:47:414785,325,68.1,23.14,2.64,
382,10/9/2025,12:14:56:998791,339,68.39,23.23,2.67,
383,10/9/2025,12:15:05:197793,342,68.7,23.32,2.67,
384,10/9/2025,12:15:09:700791,327,68.69,23.39,2.67,
385,10/9/2025,12:15:17:275791,331,68.9,23.46,2.65,
386,10/9/2025,12:15:23:210791,326,68.29,23.53,2.65,
387,10/9/2025,12:15:31:195791,333,68.81,23.59,2.65,
388,10/9/2025,12:15:35:703791,319,68.64,23.65,2.66,
389,10/9/2025,12:15:39:800791,306,68.49,23.7,2.66,
390,10/9/2025,12:15:44:099794,295,68.38,23.75,2.66,
391,10/9/2025,12:15:51:682792,306,68.49,23.8,2.67,
392,10/9/2025,12:16:00:676795,323,68.48,23.85,2.66,
393,10/9/2025,12:16:09:727785,336,69.08,23.9,2.66,
394,10/9/2025,12:16:14:005791,324,69.16,23.96,2.64,
395,10/9/2025,12:16:22:230785,333,69.21,24,2.65,
396,10/9/2025,12:16:29:362792,335,69.07,24.05,2.67,
397,10/9/2025,12:16:36:119793,335,69.09,24.09,2.65,
398,10/9/2025,12:16:44:318793,342,69.41,24.13,2.67,
399,10/9/2025,12:16:50:457792,339,69.38,24.18,2.67,
400,10/9/2025,12:16:55:770793,330,69.11,24.22,2.67,
401,10/9/2025,12:17:00:286791,321,68.93,24.26,2.68,
402,10/9/2025,12:17:05:406791,313,68.86,24.29,2.66,
403,10/9/2025,12:17:11:756792,316,68.99,24.32,2.66,
404,10/9/2025,12:17:18:723792,322,69.09,24.35,2.65,
405,10/9/2025,12:17:25:888793,327,69.29,24.38,2.67,
406,10/9/2025,12:17:31:830791,326,69.38,24.41,2.68,
407,10/9/2025,12:17:36:336792,315,69.25,24.44,2.67,
408,10/9/2025,12:17:43:296793,321,69.63,24.47,2.66,
409,10/9/2025,12:17:52:932791,341,69.76,24.49,2.64,
410,10/9/2025,12:17:58:455791,335,69.55,24.52,2.67,
411,10/9/2025,12:18:02:754793,322,69.39,24.55,2.66,
412,10/9/2025,12:18:07:665793,315,69.23,24.57,2.67,
413,10/9/2025,12:18:13:403792,315,68.98,24.59,2.67,
414,10/9/2025,12:18:17:701792,306,68.79,24.62,2.67,
415,10/9/2025,12:18:22:419791,301,69.02,24.65,2.67,
416,10/9/2025,12:18:26:718792,294,69.32,24.68,2.66,
417,10/9/2025,12:18:32:866793,300,69.32,24.7,2.66,
418,10/9/2025,12:18:37:771791,299,69.34,24.72,2.68,
419,10/9/2025,12:18:42:080793,293,69.29,24.74,2.66,
