SNO,Date,Time,ADC,Humidity_pct,Temp_C,Voltage_V,Running_Time
760,12-11-2025,10:59:41:525458,74,56.27,22.23,2.73,00:12:41
761,12-11-2025,10:59:42:530458,73,56.31,22.24,2.72,00:12:42
762,12-11-2025,10:59:43:535458,74,56.34,22.25,2.72,00:12:43
763,12-11-2025,10:59:44:540458,73,56.36,22.26,2.71,00:12:44
764,12-11-2025,10:59:45:545458,73,56.4,22.27,2.74,00:12:45
765,12-11-2025,10:59:46:550458,73,56.42,22.27,2.71,00:12:46
766,12-11-2025,10:59:47:560469,73,56.52,22.27,2.72,00:12:47
767,12-11-2025,10:59:48:567458,73,56.63,22.28,2.72,00:12:48
768,12-11-2025,10:59:49:572458,73,56.72,22.29,2.74,00:12:49
769,12-11-2025,10:59:50:577473,74,56.84,22.29,2.73,00:12:50
770,12-11-2025,10:59:51:582458,74,56.96,22.3,2.73,00:12:51
771,12-11-2025,10:59:52:587458,74,57.15,22.29,2.72,00:12:52
772,12-11-2025,10:59:53:592458,75,57.32,22.29,2.72,00:12:53
773,12-11-2025,10:59:54:597458,76,57.51,22.3,2.72,00:12:54
774,12-11-2025,10:59:55:602458,75,57.64,22.3,2.73,00:12:55
775,12-11-2025,10:59:56:607458,76,57.78,22.31,2.74,00:12:56
776,12-11-2025,10:59:57:612458,76,57.88,22.31,2.72,00:12:57
777,12-11-2025,10:59:58:619458,75,57.94,22.32,2.73,00:12:58
778,12-11-2025,10:59:59:624458,75,57.96,22.32,2.72,00:12:59
779,12-11-2025,11:00:00:629458,75,57.96,22.33,2.72,00:13:00
780,12-11-2025,11:00:01:634467,75,57.96,22.33,2.72,00:13:01
781,12-11-2025,11:00:02:639458,76,57.95,22.34,2.71,00:13:02
782,12-11-2025,11:00:03:644458,75,57.92,22.35,2.73,00:13:03
783,12-11-2025,11:00:04:650458,75,57.9,22.36,2.73,00:13:04
784,12-11-2025,11:00:05:655458,75,57.82,22.36,2.71,00:13:05
785,12-11-2025,11:00:06:660455,75,57.75,22.37,2.73,00:13:06
786,12-11-2025,11:00:07:667458,75,57.7,22.38,2.72,00:13:07
787,12-11-2025,11:00:08:672459,75,57.64,22.39,2.72,00:13:08
788,12-11-2025,11:00:09:677458,75,57.61,22.39,2.72,00:13:09
789,12-11-2025,11:00:10:683455,75,57.56,22.4,2.71,00:13:10
790,12-11-2025,11:00:11:688458,75,57.54,22.41,2.73,00:13:11
791,12-11-2025,11:00:12:693466,74,57.5,22.42,2.73,00:13:12
792,12-11-2025,11:00:13:698458,75,57.49,22.43,2.71,00:13:13
793,12-11-2025,11:00:14:703455,76,57.47,22.44,2.72,00:13:14
794,12-11-2025,11:00:15:708458,75,57.51,22.44,2.72,00:13:15
795,12-11-2025,11:00:16:713454,76,57.52,22.45,2.71,00:13:16
796,12-11-2025,11:00:17:720458,75,57.56,22.46,2.73,00:13:17
797,12-11-2025,11:00:18:725455,75,57.56,22.47,2.71,00:13:19
798,12-11-2025,11:00:19:730458,75,57.59,22.48,2.73,00:13:20
799,12-11-2025,11:00:20:735454,75,57.65,22.48,2.7,00:13:21
800,12-11-2025,11:00:21:740458,75,57.74,22.49,2.72,00:13:22
801,12-11-2025,11:00:22:745455,75,57.8,22.49,2.72,00:13:23
802,12-11-2025,11:00:23:750484,75,57.84,22.5,2.71,00:13:24
803,12-11-2025,11:00:24:755455,76,57.84,22.51,2.73,00:13:25
804,12-11-2025,11:00:25:760458,75,57.81,22.52,2.7,00:13:26
805,12-11-2025,11:00:26:765455,76,57.84,22.52,2.72,00:13:27
806,12-11-2025,11:00:27:772458,76,57.87,22.53,2.72,00:13:28
807,12-11-2025,11:00:28:777455,76,57.95,22.53,2.72,00:13:29
808,12-11-2025,11:00:29:782458,76,58.05,22.53,2.72,00:13:30
809,12-11-2025,11:00:30:787455,75,58.18,22.54,2.73,00:13:31
810,12-11-2025,11:00:31:792458,76,58.33,22.54,2.72,00:13:32
811,12-11-2025,11:00:32:797455,76,58.48,22.55,2.73,00:13:33
812,12-11-2025,11:00:33:802465,77,58.63,22.55,2.72,00:13:34
813,12-11-2025,11:00:34:807455,77,58.79,22.55,2.71,00:13:35
814,12-11-2025,11:00:35:812458,77,58.94,22.55,2.72,00:13:36
815,12-11-2025,11:00:36:817455,78,59.17,22.55,2.72,00:13:37
816,12-11-2025,11:00:37:824458,77,59.35,22.55,2.72,00:13:38
817,12-11-2025,11:00:38:829455,77,59.47,22.56,2.72,00:13:39
818,12-11-2025,11:00:39:834458,77,59.59,22.56,2.72,00:13:40
819,12-11-2025,11:00:40:839455,78,59.66,22.57,2.74,00:13:41
820,12-11-2025,11:00:41:844458,78,59.7,22.57,2.73,00:13:42
821,12-11-2025,11:00:42:849455,78,59.77,22.57,2.74,00:13:43
822,12-11-2025,11:00:43:854458,78,59.79,22.58,2.71,00:13:44
823,12-11-2025,11:00:44:859455,78,59.82,22.58,2.71,00:13:45
824,12-11-2025,11:00:45:865458,78,59.78,22.59,2.72,00:13:46
825,12-11-2025,11:00:46:875472,78,59.75,22.6,2.71,00:13:47
826,12-11-2025,11:00:47:882461,78,59.75,22.6,2.71,00:13:48
827,12-11-2025,11:00:48:887458,78,59.71,22.61,2.72,00:13:49
828,12-11-2025,11:00:49:892458,78,59.7,22.62,2.71,00:13:50
829,12-11-2025,11:00:50:898458,78,59.67,22.62,2.72,00:13:51
830,12-11-2025,11:00:51:903458,78,59.68,22.63,2.73,00:13:52
831,12-11-2025,11:00:52:908458,78,59.67,22.64,2.7,00:13:53
832,12-11-2025,11:00:53:913458,78,59.61,22.65,2.72,00:13:54
833,12-11-2025,11:00:54:918458,78,59.52,22.65,2.72,00:13:55
834,12-11-2025,11:00:55:923458,78,59.45,22.66,2.72,00:13:56
835,12-11-2025,11:00:56:928485,78,59.38,22.67,2.73,00:13:57
836,12-11-2025,11:00:57:935458,78,59.34,22.68,2.73,00:13:58
837,12-11-2025,11:00:58:940458,78,59.31,22.69,2.71,00:13:59
838,12-11-2025,11:00:59:945458,78,59.26,22.69,2.72,00:14:00
839,12-11-2025,11:01:00:950458,78,59.24,22.7,2.73,00:14:01
840,12-11-2025,11:01:01:955458,78,59.24,22.71,2.74,00:14:02
841,12-11-2025,11:01:02:960458,78,59.31,22.71,2.71,00:14:03
842,12-11-2025,11:01:03:965458,78,59.43,22.72,2.72,00:14:04
843,12-11-2025,11:01:04:970458,79,59.54,22.73,2.73,00:14:05
844,12-11-2025,11:01:05:977458,79,59.63,22.74,2.73,00:14:06
845,12-11-2025,11:01:06:982455,78,59.64,22.75,2.73,00:14:07
846,12-11-2025,11:01:07:989458,79,59.61,22.76,2.72,00:14:08
847,12-11-2025,11:01:08:994455,79,59.57,22.76,2.72,00:14:09
848,12-11-2025,11:01:09:999458,79,59.53,22.77,2.74,00:14:10
849,12-11-2025,11:01:11:004455,79,59.49,22.78,2.72,00:14:11
850,12-11-2025,11:01:12:009458,79,59.46,22.79,2.71,00:14:12
851,12-11-2025,11:01:13:014458,79,59.48,22.79,2.72,00:14:13
852,12-11-2025,11:01:14:019457,79,59.5,22.8,2.73,00:14:14
853,12-11-2025,11:01:15:024458,78,59.54,22.8,2.72,00:14:15
854,12-11-2025,11:01:16:029458,79,59.66,22.81,2.74,00:14:16
855,12-11-2025,11:01:17:036458,79,59.78,22.81,2.73,00:14:17
856,12-11-2025,11:01:18:042458,79,59.92,22.82,2.72,00:14:18
857,12-11-2025,11:01:19:047486,79,59.99,22.82,2.71,00:14:19
858,12-11-2025,11:01:20:052460,79,60.11,22.83,2.71,00:14:20
859,12-11-2025,11:01:21:058458,79,60.23,22.83,2.7,00:14:21
860,12-11-2025,11:01:22:063458,79,60.35,22.83,2.73,00:14:22
861,12-11-2025,11:01:23:068458,79,60.42,22.84,2.74,00:14:23
862,12-11-2025,11:01:24:073458,79,60.45,22.84,2.73,00:14:24
863,12-11-2025,11:01:25:078458,79,60.45,22.85,2.72,00:14:25
864,12-11-2025,11:01:26:083458,80,60.44,22.85,2.72,00:14:26
865,12-11-2025,11:01:27:090458,80,60.4,22.86,2.73,00:14:27
866,12-11-2025,11:01:28:095458,79,60.31,22.87,2.71,00:14:28
867,12-11-2025,11:01:29:100458,80,60.25,22.87,2.72,00:14:29
868,12-11-2025,11:01:30:105563,79,60.17,22.88,2.74,00:14:30
869,12-11-2025,11:01:31:110458,79,60.09,22.89,2.71,00:14:31
870,12-11-2025,11:01:32:115458,79,60.03,22.89,2.72,00:14:32
871,12-11-2025,11:01:33:120458,79,60.0,22.9,2.72,00:14:33
872,12-11-2025,11:01:34:125458,79,59.99,22.91,2.73,00:14:34
873,12-11-2025,11:01:35:130458,80,59.96,22.92,2.72,00:14:35
874,12-11-2025,11:01:36:135458,79,59.93,22.92,2.72,00:14:36
875,12-11-2025,11:01:37:142458,79,59.91,22.93,2.72,00:14:37
876,12-11-2025,11:01:38:147458,79,59.85,22.94,2.71,00:14:38
877,12-11-2025,11:01:39:152458,79,59.84,22.95,2.72,00:14:39
878,12-11-2025,11:01:40:157458,79,59.87,22.95,2.72,00:14:40
879,12-11-2025,11:01:41:162458,79,59.92,22.96,2.72,00:14:41
880,12-11-2025,11:01:42:167458,79,59.95,22.97,2.71,00:14:42
881,12-11-2025,11:01:43:172459,79,59.97,22.97,2.71,00:14:43
882,12-11-2025,11:01:44:177458,79,59.98,22.98,2.72,00:14:44
883,12-11-2025,11:01:45:182458,80,60.05,22.98,2.73,00:14:45
884,12-11-2025,11:01:46:187458,80,60.13,22.99,2.72,00:14:46
885,12-11-2025,11:01:47:196470,80,60.19,23.0,2.72,00:14:47
886,12-11-2025,11:01:48:201458,80,60.24,23.0,2.72,00:14:48
887,12-11-2025,11:01:49:206455,80,60.28,23.01,2.73,00:14:49
888,12-11-2025,11:01:50:211455,80,60.29,23.02,2.73,00:14:50
889,12-11-2025,11:01:51:216455,80,60.3,23.02,2.72,00:14:51
890,12-11-2025,11:01:52:221455,80,60.31,23.03,2.72,00:14:52
891,12-11-2025,11:01:53:230455,80,60.3,23.04,2.72,00:14:53
892,12-11-2025,11:01:54:237458,80,60.26,23.05,2.72,00:14:54
893,12-11-2025,11:01:55:242455,80,60.22,23.05,2.73,00:14:55
894,12-11-2025,11:01:56:247458,80,60.21,23.06,2.73,00:14:56
895,12-11-2025,11:01:57:254455,80,60.23,23.07,2.73,00:14:57
896,12-11-2025,11:01:58:259455,81,60.28,23.07,2.72,00:14:58
897,12-11-2025,11:01:59:264454,80,60.36,23.08,2.72,00:14:59
898,12-11-2025,11:02:00:270455,80,60.41,23.08,2.73,00:15:00
899,12-11-2025,11:02:01:275455,80,60.5,23.09,2.73,00:15:01
900,12-11-2025,11:02:02:280455,80,60.65,23.09,2.73,00:15:02
901,12-11-2025,11:02:03:285460,81,60.78,23.09,2.73,00:15:03
902,12-11-2025,11:02:04:290458,81,60.95,23.09,2.73,00:15:04
903,12-11-2025,11:02:05:295455,81,61.1,23.1,2.72,00:15:05
904,12-11-2025,11:02:06:300458,81,61.25,23.1,2.72,00:15:06
905,12-11-2025,11:02:07:307455,81,61.38,23.1,2.73,00:15:07
906,12-11-2025,11:02:08:312458,81,61.48,23.11,2.73,00:15:08
907,12-11-2025,11:02:09:317455,82,61.56,23.11,2.74,00:15:09
908,12-11-2025,11:02:10:322458,81,61.52,23.12,2.72,00:15:10
909,12-11-2025,11:02:11:327455,82,61.46,23.13,2.72,00:15:11
910,12-11-2025,11:02:12:332458,82,61.36,23.13,2.72,00:15:12
911,12-11-2025,11:02:13:337455,81,61.3,23.14,2.72,00:15:13
912,12-11-2025,11:02:14:342500,81,61.25,23.14,2.72,00:15:14
913,12-11-2025,11:02:15:347455,81,61.21,23.15,2.72,00:15:15
914,12-11-2025,11:02:16:354458,81,61.17,23.16,2.7,00:15:16
915,12-11-2025,11:02:17:359455,81,61.12,23.16,2.72,00:15:17
916,12-11-2025,11:02:18:364458,81,61.05,23.17,2.72,00:15:18
917,12-11-2025,11:02:19:370455,81,60.99,23.17,2.72,00:15:19
918,12-11-2025,11:02:20:375458,81,60.96,23.18,2.72,00:15:20
919,12-11-2025,11:02:21:380455,81,60.93,23.18,2.72,00:15:21
920,12-11-2025,11:02:22:385458,81,60.92,23.19,2.73,00:15:22
921,12-11-2025,11:02:23:390455,81,60.91,23.2,2.73,00:15:23
922,12-11-2025,11:02:24:395458,81,60.87,23.2,2.73,00:15:24
923,12-11-2025,11:02:25:400455,81,60.85,23.21,2.74,00:15:25
924,12-11-2025,11:02:26:407458,81,60.84,23.22,2.71,00:15:26
925,12-11-2025,11:02:27:412455,82,60.82,23.22,2.71,00:15:27
926,12-11-2025,11:02:28:417458,81,60.85,23.23,2.72,00:15:28
927,12-11-2025,11:02:29:422455,81,60.91,23.24,2.73,00:15:29
928,12-11-2025,11:02:30:427458,82,60.97,23.24,2.73,00:15:30
929,12-11-2025,11:02:31:432455,82,61.01,23.25,2.73,00:15:31
930,12-11-2025,11:02:32:437458,82,61.01,23.26,2.72,00:15:32
931,12-11-2025,11:02:33:442455,82,61.04,23.26,2.72,00:15:33
932,12-11-2025,11:02:34:447458,82,61.09,23.27,2.72,00:15:34
933,12-11-2025,11:02:35:453455,82,61.15,23.27,2.72,00:15:35
934,12-11-2025,11:02:36:460458,82,61.24,23.28,2.73,00:15:36
935,12-11-2025,11:02:37:465455,82,61.33,23.28,2.73,00:15:37
936,12-11-2025,11:02:38:470458,82,61.41,23.29,2.71,00:15:38
937,12-11-2025,11:02:39:475455,82,61.53,23.29,2.73,00:15:39
938,12-11-2025,11:02:40:480458,83,61.71,23.28,2.7,00:15:40
939,12-11-2025,11:02:41:485455,83,61.9,23.28,2.72,00:15:41
940,12-11-2025,11:02:42:490458,83,62.06,23.29,2.72,00:15:42
941,12-11-2025,11:02:43:495455,83,62.14,23.29,2.72,00:15:43
942,12-11-2025,11:02:44:500458,83,62.21,23.29,2.72,00:15:44
943,12-11-2025,11:02:45:505455,83,62.27,23.3,2.73,00:15:45
944,12-11-2025,11:02:46:511458,83,62.33,23.3,2.72,00:15:46
945,12-11-2025,11:02:47:521492,84,62.39,23.3,2.71,00:15:47
946,12-11-2025,11:02:48:526458,84,62.48,23.3,2.74,00:15:48
947,12-11-2025,11:02:49:531458,84,62.52,23.31,2.7,00:15:49
948,12-11-2025,11:02:50:536458,84,62.5,23.31,2.72,00:15:50
949,12-11-2025,11:02:51:541458,84,62.49,23.32,2.71,00:15:51
950,12-11-2025,11:02:52:546458,84,62.44,23.32,2.73,00:15:52
951,12-11-2025,11:02:53:551458,83,62.35,23.33,2.73,00:15:53
952,12-11-2025,11:02:54:556460,83,62.26,23.33,2.71,00:15:54
953,12-11-2025,11:02:55:561458,83,62.17,23.34,2.72,00:15:55
954,12-11-2025,11:02:56:568457,83,62.13,23.34,2.72,00:15:56
955,12-11-2025,11:02:57:573455,83,62.06,23.35,2.72,00:15:57
956,12-11-2025,11:02:58:578458,83,62.03,23.35,2.74,00:15:58
957,12-11-2025,11:02:59:583455,83,62.0,23.36,2.72,00:15:59
958,12-11-2025,11:03:00:588458,82,61.99,23.37,2.71,00:16:00
959,12-11-2025,11:03:01:593455,83,61.97,23.37,2.72,00:16:01
960,12-11-2025,11:03:02:598458,83,61.95,23.38,2.74,00:16:02
961,12-11-2025,11:03:03:603458,83,61.96,23.38,2.74,00:16:03
962,12-11-2025,11:03:04:608458,83,61.99,23.39,2.72,00:16:04
963,12-11-2025,11:03:05:614458,83,61.98,23.4,2.71,00:16:05
964,12-11-2025,11:03:06:621458,83,61.93,23.4,2.72,00:16:06
965,12-11-2025,11:03:07:626455,83,61.89,23.41,2.73,00:16:07
966,12-11-2025,11:03:08:631458,83,61.81,23.42,2.73,00:16:08
967,12-11-2025,11:03:09:636455,83,61.71,23.42,2.73,00:16:09
968,12-11-2025,11:03:10:641458,83,61.66,23.43,2.72,00:16:10
969,12-11-2025,11:03:11:647455,83,61.69,23.43,2.7,00:16:11
970,12-11-2025,11:03:12:652458,83,61.75,23.44,2.72,00:16:12
971,12-11-2025,11:03:13:657458,83,61.88,23.44,2.72,00:16:13
972,12-11-2025,11:03:14:662458,84,62.05,23.45,2.72,00:16:14
973,12-11-2025,11:03:15:667458,84,62.19,23.45,2.73,00:16:15
974,12-11-2025,11:03:16:674469,85,62.33,23.46,2.72,00:16:16
975,12-11-2025,11:03:17:679455,84,62.42,23.46,2.71,00:16:17
976,12-11-2025,11:03:18:684458,84,62.46,23.47,2.72,00:16:18
977,12-11-2025,11:03:19:689455,84,62.5,23.47,2.72,00:16:19
978,12-11-2025,11:03:20:694458,85,62.53,23.48,2.73,00:16:20
979,12-11-2025,11:03:21:699455,84,62.54,23.48,2.72,00:16:21
980,12-11-2025,11:03:22:704458,84,62.53,23.49,2.71,00:16:22
981,12-11-2025,11:03:23:710458,85,62.55,23.49,2.72,00:16:23
982,12-11-2025,11:03:24:715458,84,62.61,23.49,2.74,00:16:24
983,12-11-2025,11:03:25:722458,85,62.7,23.49,2.72,00:16:26
984,12-11-2025,11:03:26:728458,85,62.83,23.49,2.71,00:16:27
985,12-11-2025,11:03:27:733458,85,62.96,23.49,2.72,00:16:28
986,12-11-2025,11:03:28:738458,85,63.04,23.5,2.72,00:16:29
987,12-11-2025,11:03:29:744458,85,63.12,23.5,2.73,00:16:30
988,12-11-2025,11:03:30:749458,85,63.14,23.5,2.73,00:16:31
989,12-11-2025,11:03:31:754458,85,63.11,23.51,2.72,00:16:32
990,12-11-2025,11:03:32:759458,85,63.08,23.51,2.71,00:16:33
991,12-11-2025,11:03:33:764458,85,63.08,23.52,2.72,00:16:34
992,12-11-2025,11:03:34:769458,85,63.04,23.53,2.72,00:16:35
993,12-11-2025,11:03:35:776458,85,62.98,23.53,2.72,00:16:36
994,12-11-2025,11:03:36:781458,85,62.93,23.53,2.72,00:16:37
995,12-11-2025,11:03:37:786458,85,62.87,23.54,2.71,00:16:38
996,12-11-2025,11:03:38:791458,85,62.81,23.54,2.74,00:16:39
997,12-11-2025,11:03:39:796458,85,62.77,23.55,2.72,00:16:40
998,12-11-2025,11:03:40:801458,84,62.72,23.56,2.72,00:16:41
999,12-11-2025,11:03:41:806460,85,62.68,23.56,2.72,00:16:42
1000,12-11-2025,11:03:42:811458,84,62.61,23.57,2.72,00:16:43
1001,12-11-2025,11:03:43:816458,85,62.56,23.57,2.72,00:16:44
1002,12-11-2025,11:03:44:821458,85,62.52,23.58,2.73,00:16:45
1003,12-11-2025,11:03:45:828458,85,62.46,23.58,2.73,00:16:46
1004,12-11-2025,11:03:46:838471,85,62.44,23.59,2.72,00:16:47
1005,12-11-2025,11:03:47:843455,84,62.34,23.6,2.72,00:16:48
1006,12-11-2025,11:03:48:848458,84,62.21,23.6,2.73,00:16:49
1007,12-11-2025,11:03:49:853455,84,62.13,23.61,2.72,00:16:50
1008,12-11-2025,11:03:50:858458,84,62.06,23.61,2.72,00:16:51
1009,12-11-2025,11:03:51:863455,84,62.01,23.62,2.71,00:16:52
1010,12-11-2025,11:03:52:868458,84,61.95,23.63,2.71,00:16:53
1011,12-11-2025,11:03:53:875454,84,61.91,23.63,2.72,00:16:54
1012,12-11-2025,11:03:54:880458,84,61.98,23.64,2.71,00:16:55
1013,12-11-2025,11:03:55:887455,84,62.03,23.64,2.7,00:16:56
1014,12-11-2025,11:03:56:892455,85,62.09,23.65,2.73,00:16:57
1015,12-11-2025,11:03:57:897455,84,62.14,23.65,2.73,00:16:58
1016,12-11-2025,11:03:58:902455,84,62.14,23.66,2.73,00:16:59
1017,12-11-2025,11:03:59:907455,85,62.15,23.66,2.72,00:17:00
1018,12-11-2025,11:04:00:912455,85,62.17,23.67,2.72,00:17:01
1019,12-11-2025,11:04:01:917455,84,62.18,23.67,2.73,00:17:02
1020,12-11-2025,11:04:02:923455,85,62.18,23.68,2.72,00:17:03
1021,12-11-2025,11:04:03:928455,85,62.19,23.68,2.73,00:17:04
1022,12-11-2025,11:04:04:934458,85,62.3,23.69,2.73,00:17:05
1023,12-11-2025,11:04:05:940454,85,62.47,23.69,2.74,00:17:06
1024,12-11-2025,11:04:06:945458,85,62.66,23.69,2.7,00:17:07
1025,12-11-2025,11:04:07:950454,85,62.82,23.69,2.72,00:17:08
1026,12-11-2025,11:04:08:955458,85,62.89,23.7,2.71,00:17:09
1027,12-11-2025,11:04:09:960454,86,62.99,23.7,2.72,00:17:10
1028,12-11-2025,11:04:10:965458,86,63.09,23.7,2.72,00:17:11
1029,12-11-2025,11:04:11:970454,86,63.16,23.7,2.73,00:17:12
1030,12-11-2025,11:04:12:975458,86,63.23,23.71,2.72,00:17:13
1031,12-11-2025,11:04:13:980454,86,63.28,23.71,2.72,00:17:14
1032,12-11-2025,11:04:14:987458,86,63.33,23.71,2.72,00:17:15
1033,12-11-2025,11:04:15:992454,86,63.42,23.71,2.73,00:17:16
1034,12-11-2025,11:04:16:997458,86,63.46,23.71,2.72,00:17:17
1035,12-11-2025,11:04:18:003454,86,63.49,23.72,2.71,00:17:18
1036,12-11-2025,11:04:19:008458,86,63.49,23.72,2.72,00:17:19
1037,12-11-2025,11:04:20:013454,86,63.44,23.73,2.73,00:17:20
1038,12-11-2025,11:04:21:018458,86,63.4,23.73,2.72,00:17:21
1039,12-11-2025,11:04:22:023454,86,63.4,23.74,2.73,00:17:22
1040,12-11-2025,11:04:23:028458,86,63.43,23.74,2.72,00:17:23
1041,12-11-2025,11:04:24:033454,87,63.41,23.74,2.72,00:17:24
1042,12-11-2025,11:04:25:040458,86,63.41,23.75,2.73,00:17:25
1043,12-11-2025,11:04:26:045454,86,63.45,23.75,2.72,00:17:26
1044,12-11-2025,11:04:27:050458,86,63.46,23.75,2.71,00:17:27
1045,12-11-2025,11:04:28:055455,86,63.44,23.76,2.73,00:17:28
1046,12-11-2025,11:04:29:060458,87,63.44,23.77,2.71,00:17:29
1047,12-11-2025,11:04:30:065455,86,63.42,23.77,2.72,00:17:30
1048,12-11-2025,11:04:31:070458,86,63.34,23.78,2.73,00:17:31
1049,12-11-2025,11:04:32:075454,86,63.3,23.78,2.71,00:17:32
1050,12-11-2025,11:04:33:080458,86,63.3,23.79,2.72,00:17:33
1051,12-11-2025,11:04:34:087455,86,63.29,23.79,2.73,00:17:34
1052,12-11-2025,11:04:35:092455,86,63.25,23.8,2.72,00:17:35
1053,12-11-2025,11:04:36:097455,87,63.15,23.8,2.72,00:17:36
1054,12-11-2025,11:04:37:103455,86,63.09,23.81,2.71,00:17:37
1055,12-11-2025,11:04:38:108455,86,63.07,23.81,2.72,00:17:38
1056,12-11-2025,11:04:39:113455,87,63.06,23.82,2.72,00:17:39
1057,12-11-2025,11:04:40:119455,87,63.03,23.83,2.72,00:17:40
1058,12-11-2025,11:04:41:124455,86,62.98,23.83,2.71,00:17:41
1059,12-11-2025,11:04:42:129455,87,63.01,23.83,2.72,00:17:42
1060,12-11-2025,11:04:43:134455,86,63.08,23.84,2.72,00:17:43
1061,12-11-2025,11:04:44:141455,86,63.13,23.84,2.72,00:17:44
1062,12-11-2025,11:04:45:146455,87,63.12,23.85,2.72,00:17:45
1063,12-11-2025,11:04:46:151455,86,63.06,23.85,2.72,00:17:46
1064,12-11-2025,11:04:47:153474,87,63.01,23.86,2.72,00:17:47
1065,12-11-2025,11:04:48:153461,87,63.03,23.86,2.72,00:17:48
1066,12-11-2025,11:04:49:153460,86,63.05,23.87,2.7,00:17:49
1067,12-11-2025,11:04:50:153458,87,63.11,23.87,2.73,00:17:50
1068,12-11-2025,11:04:51:153460,87,63.25,23.87,2.72,00:17:51
1069,12-11-2025,11:04:52:159466,87,63.38,23.87,2.72,00:17:52
1070,12-11-2025,11:04:53:164458,87,63.51,23.87,2.73,00:17:53
1071,12-11-2025,11:04:54:171458,87,63.64,23.87,2.71,00:17:54
1072,12-11-2025,11:04:55:176458,88,63.8,23.87,2.72,00:17:55
1073,12-11-2025,11:04:56:181458,87,63.9,23.87,2.72,00:17:56
1074,12-11-2025,11:04:57:186458,88,64.0,23.87,2.71,00:17:57
1075,12-11-2025,11:04:58:191468,88,64.01,23.88,2.72,00:17:58
1076,12-11-2025,11:04:59:196458,88,64.04,23.88,2.72,00:17:59
1077,12-11-2025,11:05:00:201458,88,64.08,23.88,2.72,00:18:00
1078,12-11-2025,11:05:01:206458,88,64.1,23.88,2.73,00:18:01
1079,12-11-2025,11:05:02:211458,88,64.13,23.89,2.73,00:18:02
1080,12-11-2025,11:05:03:218458,88,64.14,23.89,2.73,00:18:03
1081,12-11-2025,11:05:04:223458,88,64.09,23.89,2.72,00:18:04
1082,12-11-2025,11:05:05:228458,88,64.01,23.9,2.73,00:18:05
1083,12-11-2025,11:05:06:233458,88,63.94,23.9,2.73,00:18:06
1084,12-11-2025,11:05:07:238458,88,63.89,23.91,2.72,00:18:07
1085,12-11-2025,11:05:08:243458,87,63.84,23.91,2.72,00:18:08
1086,12-11-2025,11:05:09:248457,88,63.78,23.91,2.72,00:18:09
1087,12-11-2025,11:05:10:253458,88,63.71,23.92,2.73,00:18:10
1088,12-11-2025,11:05:11:258458,87,63.7,23.92,2.73,00:18:11
1089,12-11-2025,11:05:12:263458,88,63.69,23.93,2.73,00:18:12
1090,12-11-2025,11:05:13:270458,88,63.63,23.93,2.73,00:18:13
1091,12-11-2025,11:05:14:275458,88,63.55,23.94,2.72,00:18:14
1092,12-11-2025,11:05:15:280458,88,63.53,23.94,2.74,00:18:15
1093,12-11-2025,11:05:16:285458,87,63.5,23.95,2.72,00:18:16
1094,12-11-2025,11:05:17:290458,88,63.49,23.95,2.72,00:18:17
1095,12-11-2025,11:05:18:296458,87,63.41,23.96,2.73,00:18:18
1096,12-11-2025,11:05:19:301458,88,63.31,23.96,2.72,00:18:19
1097,12-11-2025,11:05:20:306463,88,63.22,23.97,2.73,00:18:20
1098,12-11-2025,11:05:21:311458,87,63.16,23.97,2.73,00:18:21
1099,12-11-2025,11:05:22:316458,87,63.14,23.98,2.71,00:18:22
1100,12-11-2025,11:05:23:323458,87,63.13,23.98,2.72,00:18:23
1101,12-11-2025,11:05:24:328458,88,63.15,23.99,2.72,00:18:24
1102,12-11-2025,11:05:25:333458,88,63.19,23.99,2.73,00:18:25
1103,12-11-2025,11:05:26:338458,87,63.24,24.0,2.73,00:18:26
1104,12-11-2025,11:05:27:343458,88,63.27,24.0,2.72,00:18:27
1105,12-11-2025,11:05:28:348458,88,63.3,24.0,2.73,00:18:28
1106,12-11-2025,11:05:29:353458,88,63.29,24.01,2.72,00:18:29
1107,12-11-2025,11:05:30:358458,87,63.31,24.01,2.73,00:18:30
1108,12-11-2025,11:05:31:363484,88,63.39,24.01,2.72,00:18:31
1109,12-11-2025,11:05:32:370458,88,63.44,24.02,2.72,00:18:32
1110,12-11-2025,11:05:33:375458,88,63.5,24.02,2.72,00:18:33
1111,12-11-2025,11:05:34:380458,87,63.58,24.02,2.72,00:18:34
1112,12-11-2025,11:05:35:385458,88,63.67,24.02,2.72,00:18:35
1113,12-11-2025,11:05:36:390458,88,63.77,24.02,2.72,00:18:36
1114,12-11-2025,11:05:37:395458,88,63.88,24.03,2.72,00:18:37
1115,12-11-2025,11:05:38:400458,89,63.99,24.03,2.71,00:18:38
1116,12-11-2025,11:05:39:405458,88,64.11,24.03,2.73,00:18:39
1117,12-11-2025,11:05:40:410458,89,64.2,24.03,2.72,00:18:40
1118,12-11-2025,11:05:41:415458,89,64.28,24.03,2.72,00:18:41
1119,12-11-2025,11:05:42:422486,89,64.35,24.03,2.72,00:18:42
1120,12-11-2025,11:05:43:427458,89,64.41,24.03,2.71,00:18:43
1121,12-11-2025,11:05:44:432458,89,64.46,24.03,2.7,00:18:44
1122,12-11-2025,11:05:45:437458,89,64.48,24.03,2.72,00:18:45
1123,12-11-2025,11:05:46:442458,89,64.46,24.04,2.72,00:18:46
